text,label,prediction
"tôi không đồng ý với cách giảng dạy của giáo viên , một bài mà giảng lúc tiếng anh , lúc tiếng việt khoe khả năng của mình và tôi nhận thấy kiến thức trong bài giảng đó tôi không thể nắm bắt được trên 50% .",0,Topic: Lecturer (disagreement with teaching style of a teacher)
không công bằng trong việc điểm danh .,1,Topic: Others.
"cô dạy hay , nhiệt tình .",0,Topic: Lecturer
tận tình giúp đở sinh viên .,0,Topic: Lecturer (as the text refers to the lecturer's helpfulness towards students)
không nên để thầy này tiếp tục dạy mạng máy tính nữa .,0,Topic: Lecturer
"cô rất nhiệt tình , vui vẻ .",0,"Others. (The text is in Vietnamese and translates to ""The teacher is very enthusiastic and cheerful."")"
"thầy giảng bài , ví dụ rất dễ tiếp thu .",0,Topic: Lecturer
"kiến thức dồi dào , thường xuyên cập nhật thông tin cho sinh viên .",0,Topic: Curriculum
giáo viên giảng dạy tận tình .,0,Topic: Lecturer (teacher who teaches with care)
thầy chỉ dạy làm sao để thi chứ không dạy cách học môn lý thuyết mạch điện .,0,Topic: Lecturer
"dạy miên man , ép buộc sinh viên .",0,Topic: Lecturer (The text suggests that the lecturer is teaching in a boring and forceful manner.)
môn wzjwz19 khá xa lạ đối với em .,1,Others. (The text is written in Vietnamese and does not relate to any of the given topics.)
"thầy dạy nhiệt tình , dễ hiểu , vote cho thầy năm sao .",0,Topic: Lecturer
nên cải thiện thiết bị để giáo viên truyền đạt được dễ ràng hơn .,2,Topic: Facility (improving equipment for easier teaching)
"giọng thầy nói khó nghe , giảng buồn ngủ .",0,Topic: Lecturer
"giảng viên nhiệt tình giảng dạy lý thuyết và cho làm bài tập trên lớp , thường xuyên trao đổi và có những thông báo nhắc nhở cho sinh viên trên courses .",0,Topic: Lecturer
cô dạy rất kỹ và rất quan tâm đến sự truyền đạt của mình đến sinh viên .,0,Topic: Lecturer
giảng viên là người nhiều kinh nghiệm .,0,Topic: lecturer.
tiếng anh tốt .,0,"Others. (The text simply says ""good English"" in Vietnamese, but does not provide any information about the topic of the conversation.)"
sinh viên hiểu thầy mới cho về .,0,"Others. (The text is in Vietnamese and roughly translates to ""Students understand the new teacher better."")"
kỹ những chương cuối .,3,"Others. (The text does not provide enough information to determine a specific topic related to lecturer, curriculum, or facility.)"
kéo dài thời gian của buổi học 30 - 45 phút nhưng không làm buổi học thêm hiệu quả .,0,Topic: Curriculum
chuẩn bị bài học kỹ càng .,0,Topic: Curriculum
"phòng máy , thết bị cũ .",2,Topic: Facility.
tận tình giúp đỡ sinh viên .,0,Topic: Lecturer (as the text refers to a lecturer who is helpful to students)
"nhiệt tình , vui tính , tâm lý .",0,"Others. (The text is in Vietnamese and translates to ""enthusiastic, humorous, psychological."")"
đặt nhiều câu hỏi trong lúc dạy .,0,Topic: Lecturer
cô giải bài tập rất kỹ lưỡng .,0,Topic: lecturer
có giờ tiếp sinh viên .,0,"Topic: Others (This is a Vietnamese sentence that translates to ""There is a time to meet with students."")"
"thầy không chỉ dạy cho sinh viên về mặt kiến thức , kèm vào đó thầy còn dạy cho sinh viên về đạo đức , tính nhân bản , những kinh nghiệm của thầy khi đi làm .",0,Topic: Lecturer
môn học quá trừu tượng nên cần phải có ví dụ và mô hình cụ thể cho từng phần .,1,Topic: Curriculum
"giảng viên không nên cho các nhóm tổ chức seminar để tìm hiểu vấn đề mới liên tục hàng tuần , làm vậy nảy sinh nhiều vấn đề doubledot thứ nhất là kiến thức sinh viên thu thập đa phần đều giống nhau , lấy từ một nguồn và làm qua loa đối phó .",0,Topic: Lecturer
"môn anh văn trường xếp lịch dạy 4 tiết , như vậy khi học xong sẽ ra muộn khoảng 6h30 mới về đến nhà ở nội thành , vì vậy những môn học 4 tiết như anh văn nên xếp học buổi sáng .",1,Topic: Curriculum.
"tất cả đều mới mẻ nhưng phải làm trong một thời gian ngắn vào cuối kỳ , trong khi đó sinh viên còn phải học rất nhiều thứ khác .",1,Topic: Curriculum
"cần thêm các đội ngũ giảng viên trình độ pgs , gs trở lên , một số là ts nếu có kinh nghiệm nhiều trong nghiên cứu vì đây là môn nghiên cứu khoa học .",1,Topic: Lecturer recruitment.
"thầy dạy tận tâm , luôn giải đáp thắc mắc cho học trò .",0,Topic: Lecturer (teacher)
thái độ làm việc tốt .,0,"Topic: Others (The text is in Vietnamese and translates to ""good work attitude."")"
"giảng viên tận tình , giảng dạy chi tiết , dễ tiếp thu .",0,Topic: Lecturer
giảng viên giảng bài rất hay .,0,Topic: Lecturer (the text is discussing the quality of the lecturer's teaching).
thầy cho học cực kỳ ít buổi và cũng không bù .,0,Topic: Lecturer
dạy quá nhanh và đôi chút hơi khó hiểu .,0,Topic: Lecturer (Teaching style)
"thầy dạy rất nhiệt tình , cập nhật thường xuyên những công nghệ mới trong giảng dạy .",0,Topic: Lecturer.
"giáo viên vui vẻ , giảng dạy nhiệt tình .",0,Topic: Lecturer.
"phòng giảng đường quá nóng , bảng ở xa nên không nhìn thấy chữ ở trên bảng .",2,Facility.
cần đổi máy chiếu .,2,Facility.
giáo viên không cho đồ án môn học .,0,Topic: lecturer.
phòng máy nên được quan tâm vì nhiều máy hỏng làm nhiều bạn không có laptop khó thực hành .,2,Topic: Facility (computer lab maintenance)
"tận tâm , truyền đạt dễ hiểu .",0,Topic: Lecturer (The text describes the lecturer as dedicated and able to convey information easily.)
tốc độ giảng bài hơi nhanh .,0,Topic: Lecturer.
ít demo .,0,"Sorry, the input text is not sufficient to classify its topic. Please provide a valid input."
giảng nhiều kiến thức hay .,0,Topic: Lecturer
giảng viên truyền đạt bài rất dễ tiếp thu .,0,Topic: lecturer.
"có hướng dẫn thêm kiến thức bên ngoài , các phương pháp lập trình hiệu quả .",0,Topic: Curriculum.
"cô dạy rất nhiệt tình , cô luôn mở rộng kiến thức cho sinh viên .",0,Topic: Lecturer
"thầy vui tính , giảng hay , nhiệt tình , kiến thức sâu rộng trong các lĩnh vực .",0,Topic: Lecturer
cô nên gửi tài liệu ( của cô ) trước lên moodle để các em có thể theo dõi kịp các chương học cần nhiều buổi học .,0,Topic: lecturer
cô vui tính colonsmilesmile .,0,Others. (The text does not relate to any of the given topics.)
thầy luôn đảm bảo giờ dạy .,0,Topic: Lecturer.
nói nhanh .,0,Others.
"thân thiện , có kinh nghiệm .",0,"Others. 

The input text does not provide any information related to the topic of lecturer, curriculum, or facility. It appears to be a description of someone's personality traits."
không nhiệt tình giảng bài .,0,Topic: Lecturer
làm các bài tập và mạch điện đơn giản như thế sẽ hứng thú hơn !,1,Topic: Curriculum
"nếu thầy có nghỉ không dạy nên thông báo trực tiếp cho lớp trưởng , lớp em toàn nhà xa mà lên trường thì phải ngồi đợi cả buổi không thấy thầy vào lớp lúc đó mới biết là được nghỉ .",0,"Topic: Lecturer (specifically, communication with the lecturer regarding absences)"
"cho bọn em tự nghiên cứu các phần và tự lên thuyết trình về bài giảng đó , điều đó thật sự rất bổ ích cho bọn em .",0,Topic: Curriculum
rất gần gũi và tận tâm .,0,Others (The text is in Vietnamese and does not relate to any of the given topics.)
lên lớp không dạy luôn .,0,Topic: Lecturer.
"thầy dạy dễ hiểu , giảng bài khá kỹ .",0,Topic: Lecturer
hình thức này quá máy móc .,1,"Others. (The text is in Vietnamese and translates to ""This form is too mechanical."")"
với lượng kiến thức nhiều nên gây sự khó hiểu không tiếp thu kịp .,1,Topic: Curriculum
cách giảng viên khuyên bảo thẳng thắn .,0,Topic: Lecturer
mong các thầy cô sẽ đầu tư nhiều hơn vào phần speaking và writing .,0,Curriculum
"phòng thực hành nên trang bị máy mới , thật sự khó chịu khi đang thực hành mà máy treo , máy hư .",2,Topic: Facility (laboratory equipment)
"giảng viên tận tâm , nhiệt tình , đảm bảo giờ lên lớp hiệu quả .",0,Topic: Lecturer (the text talks about the qualities of a dedicated and enthusiastic lecturer who ensures effective class time).
cần cải thiện chất lượng các trang bị trong phòng học vì hay có trường hợp nhiễu tín hiệu âm thanh giữa các phòng .,2,Facility.
"môn học thực sự cần những kỹ sư , những người làm việc thực tế chia sẻ như những buổi thảo luận , góp ý .",1,Topic: curriculum
thầy dạy dễ hiểu tuy nhiên nhiều lúc hơi nhanh .,0,Topic: Lecturer
"giảng viên để ý rất ít tới sinh viên , khi sinh viên có thắc mắc thì chỉ trả lời cho qua .",0,Topic: Lecturer.
"em nghĩ thầy nên cho nhiều bài kiểm tra hơn , có thể sau hoặc giữa mỗi chương , như vậy giám sát được rõ tình hình học tập của sinh viên .",0,Topic: Curriculum
"giảng bài kỹ , có cho sinh viên làm thuyết trình để tự nghiên cứu bài trước khi đến lớp .",0,Topic: Lecturer
truyền đạt kiến thức hiệu quả .,0,Topic: Curriculum.
"thi cuối kỳ đến và chúng em chưa học được hết môn mạng , không có buổi ôn tập , không có đề cương .",1,Topic: Curriculum
"đề nghị cải thiện chất lượng phòng thí nghiệm , vì phòng thí nghiệm không có đầy đủ trang thiết bị cho việc thực hành , ví dụ như doubledot rất nhiều máy không có chuột , nhiều máy hỏng không bật được .",2,Topic: Facility.
"giáo viên dạy tâm huyết , có các hoạt động bổ ích liên quan tới môn học .",0,Topic: Lecturer.
đề kiểm tra quá dễ .,1,Topic: Curriculum.
cả cuộc sống sau này lẫn trong môn học .,3,Topic: Curriculum
"buổi học đầu tiên là 2 tuần sau thi giữa học kỳ , chỉ yêu cầu làm bài tập mà không cần làm đồ án môn học .",1,Topic: Curriculum
cô rất đúng giờ và rất nhiệt tình trong chỉ dẫn học sinh khi có thắc mắc .,0,Topic: Lecturer
"không nên "" mồi "" sinh viên làm bài tập bằng điểm .",1,Topic: Curriculum
"rất tận tâm , nhiệt tình .",0,"Others (The text is in Vietnamese and translates to ""very dedicated, enthusiastic."")"
"hơn nữa , giảng viên ghi chép trên bảng với cỡ chữ rất nhỏ , rất khó để thấy và ghi chép bài .",0,Topic: Lecturer.
cô cho em 10 điểm thực hành colonlove .,0,Topic: lecturer.
và nên nghiêm khắc hơn một tí colonsmilesmile .,0,Others (The text does not relate to any of the given topics.)
"cô cho tài liệu học tập là một trang web , lên đó tự học và làm đồ án .",0,Topic: Curriculum
không hướng dẫn cụ thể bài tập và cách giải .,0,Topic: Curriculum
máy chiếu rõ hơn .,2,Facility.
nội dung môn học khá nhiều .,1,Topic: Curriculum
"giảm thời lượng lý thuyết , tăng thời lượng thực hành .",1,Curriculum
"cô wzjwz50 dạy rất nhiệt tình , cảm ơn cô .",0,Topic: Lecturer (the text is expressing gratitude towards a teacher)
cô quá đẹp colonlove .,0,Others (This text is not related to any of the given topics.)
"không nên nói doubledot "" slide này không phải của tui , nên tui cũng không biết nó nói cái gì "" gây khó chịu cho sinh viên khi học .",0,Topic: Lecturer (the text is discussing a behavior that a lecturer should avoid)
"thầy rất nhiệt tình , dạy rất hay , rất quan tâm học sinh .",0,Topic: Lecturer
không chủ động giải đáp các bài tập đã giao cho sinh viên .,0,Topic: Curriculum
thầy rất tận tình !,0,Topic: Lecturer
thầy nên tạo điều kiện cho sinh viên lên bảng làm bài tập để biết phần nào còn yếu .,0,Topic: Lecturer
